sample_index,unlearning_set_index,label,model_type,elapsed_time_sec,query_count
2,6,1,unlearning,2.45674729347229,2390
2,6,0,original,2.474607229232788,2389
2,6,0,unlearning,2.4900524616241455,2389
2,7,1,original,2.794893980026245,2390
2,7,1,unlearning,2.50587797164917,2390
2,7,0,original,2.4531965255737305,2389
2,7,0,unlearning,2.47892427444458,2389
2,8,1,original,2.579848289489746,2390
2,8,1,unlearning,2.6780502796173096,2390
2,8,0,original,2.6319544315338135,2389
2,8,0,unlearning,3.159867286682129,2389
2,9,1,original,2.7747409343719482,2390
2,9,1,unlearning,2.458888530731201,2390
2,9,0,original,0.0,1
2,9,0,unlearning,0.0,1
2,10,1,original,2.6298458576202393,2390
2,10,1,unlearning,2.679921865463257,2390
2,10,0,original,2.4878768920898438,2389
2,10,0,unlearning,2.612257242202759,2389
2,11,1,original,2.7049949169158936,2390
2,11,1,unlearning,2.7808310985565186,2390
2,11,0,original,2.6933555603027344,2389
2,11,0,unlearning,2.602307081222534,2389
2,12,1,original,2.734679698944092,2390
2,12,1,unlearning,2.444897174835205,2390
2,12,0,original,0.0,1
2,12,0,unlearning,0.005291938781738281,1
2,13,1,original,2.649826765060425,2390
2,13,1,unlearning,2.6601929664611816,2390
2,13,0,original,2.5819408893585205,2389
2,13,0,unlearning,2.6079437732696533,2389
2,14,1,original,2.6703391075134277,2390
2,14,1,unlearning,2.586702585220337,2390
2,14,0,original,2.4700469970703125,2389
2,14,0,unlearning,2.599440336227417,2397
2,15,1,original,2.455177068710327,2390
2,15,1,unlearning,2.4497897624969482,2390
2,15,0,original,2.5628490447998047,2390
2,15,0,unlearning,2.5773348808288574,2389
2,16,1,original,2.420762777328491,2390
2,16,1,unlearning,2.636165142059326,2390
2,16,0,original,2.4157204627990723,2389
2,16,0,unlearning,2.490929126739502,2389
2,17,1,original,2.56947660446167,2390
2,17,1,unlearning,2.930669069290161,2390
2,17,0,original,2.6872384548187256,2389
2,17,0,unlearning,2.83992862701416,2389
2,18,1,original,2.639713764190674,2390
2,18,1,unlearning,2.920536518096924,2390
2,18,0,original,2.8453938961029053,2389
2,18,0,unlearning,2.735902786254883,2389
2,19,1,original,2.6348323822021484,2390
2,19,1,unlearning,2.555107355117798,2395
2,19,0,original,2.9149582386016846,2389
2,19,0,unlearning,2.6120150089263916,2390
3,0,1,original,2.75970196723938,2391
3,0,1,unlearning,2.6953911781311035,2392
3,0,0,original,2.772397518157959,2389
3,0,0,unlearning,2.5094497203826904,2389
3,1,1,original,2.979670524597168,2390
3,1,1,unlearning,2.917393445968628,2390
3,1,0,original,2.9601824283599854,2389
3,1,0,unlearning,2.7900023460388184,2389
3,2,1,original,2.6019344329833984,2390
3,2,1,unlearning,2.4579391479492188,2390
3,2,0,original,2.787332534790039,2389
3,2,0,unlearning,2.719906806945801,2389
3,3,1,original,2.628735303878784,2390
3,3,1,unlearning,2.7101378440856934,2390
3,3,0,original,2.602761745452881,2389
3,3,0,unlearning,2.8897135257720947,2389
3,4,1,original,2.669968605041504,2390
3,4,1,unlearning,2.7801172733306885,2390
3,4,0,original,2.739988088607788,2389
3,4,0,unlearning,2.379673719406128,2389
3,5,1,original,2.701655149459839,2390
3,5,1,unlearning,2.6751561164855957,2390
3,5,0,original,2.8158934116363525,2389
3,5,0,unlearning,2.5757055282592773,2389
3,6,1,original,2.92726469039917,2390
3,6,1,unlearning,2.608861207962036,2390
3,6,0,original,2.7259340286254883,2389
3,6,0,unlearning,2.86405348777771,2389
3,7,1,original,2.696760654449463,2390
3,7,1,unlearning,2.7256832122802734,2390
3,7,0,original,2.5950820446014404,2389
3,7,0,unlearning,2.639387607574463,2391
3,8,1,original,2.7225146293640137,2393
3,8,1,unlearning,2.651899814605713,2398
3,8,0,original,2.8519020080566406,2389
3,8,0,unlearning,2.633258819580078,2389
3,9,1,original,2.6390113830566406,2391
3,9,1,unlearning,2.7028706073760986,2390
3,9,0,original,2.4368841648101807,2389
3,9,0,unlearning,2.7430851459503174,2389
3,10,1,original,2.7227723598480225,2390
3,10,1,unlearning,2.589728593826294,2390
3,10,0,original,2.6501400470733643,2389
3,10,0,unlearning,0.0,1
3,11,1,original,2.65197491645813,2390
3,11,1,unlearning,2.6010866165161133,2390
3,11,0,original,2.646944999694824,2389
3,11,0,unlearning,2.414942502975464,2389
3,12,1,original,2.7824928760528564,2390
3,12,1,unlearning,2.6612260341644287,2390
3,12,0,original,2.572878837585449,2389
3,12,0,unlearning,2.8130369186401367,2389
3,13,1,original,2.668179512023926,2390
3,13,1,unlearning,2.8453309535980225,2390
3,13,0,original,2.706777572631836,2389
3,13,0,unlearning,2.960150957107544,2389
3,14,1,original,2.8911147117614746,2391
3,14,1,unlearning,2.710200786590576,2390
3,14,0,original,2.6491379737854004,2389
3,14,0,unlearning,2.666260004043579,2389
3,15,1,original,2.7359204292297363,2390
3,15,1,unlearning,2.6881606578826904,2390
3,15,0,original,2.5852296352386475,2389
3,15,0,unlearning,2.5649302005767822,2389
3,17,1,original,2.5100197792053223,2391
3,17,1,unlearning,2.7448577880859375,2390
3,17,0,original,2.728013277053833,2389
3,17,0,unlearning,2.7051093578338623,2389
3,18,1,original,2.5752480030059814,2390
3,18,1,unlearning,2.627807140350342,2390
3,18,0,original,2.4576187133789062,2389
3,18,0,unlearning,2.5803921222686768,2389
3,19,1,original,2.724844217300415,2390
3,19,1,unlearning,2.6012966632843018,2390
3,19,0,original,2.67002272605896,2389
3,19,0,unlearning,2.51017165184021,2389
4,0,1,original,2.609400510787964,2390
4,0,1,unlearning,2.585209369659424,2390
4,0,0,original,2.652801990509033,2389
4,0,0,unlearning,2.5977625846862793,2389
4,1,1,original,2.561725378036499,2390
4,1,1,unlearning,2.7307465076446533,2390
4,1,0,original,2.492400884628296,2389
4,1,0,unlearning,2.5069310665130615,2389
4,2,1,original,2.537491798400879,2390
4,2,1,unlearning,2.6501898765563965,2390
4,2,0,original,2.6370160579681396,2389
4,2,0,unlearning,2.452059507369995,2389
4,3,1,original,2.5461747646331787,2390
4,3,1,unlearning,2.605091094970703,2391
4,3,0,original,2.4250049591064453,2389
4,3,0,unlearning,2.509770393371582,2389
4,4,1,original,2.45475435256958,2390
4,4,1,unlearning,2.446744441986084,2390
4,4,0,original,2.420740842819214,2389
4,4,0,unlearning,2.5851778984069824,2389
4,5,1,original,2.477587938308716,2390
4,5,1,unlearning,2.4500555992126465,2390
4,5,0,original,0.0061299800872802734,1
4,5,0,unlearning,0.0,1
4,6,1,original,2.5306572914123535,2390
4,6,1,unlearning,2.5594727993011475,2390
4,6,0,original,2.5599613189697266,2389
4,6,0,unlearning,2.670071840286255,2389
4,7,1,original,2.5994350910186768,2390
4,7,1,unlearning,2.4343550205230713,2390
4,7,0,original,2.5611791610717773,2389
4,7,0,unlearning,2.608826160430908,2389
4,8,1,original,2.7905001640319824,2390
4,8,1,unlearning,2.5893592834472656,2390
4,8,0,original,2.549644708633423,2389
4,8,0,unlearning,2.5530409812927246,2389
4,9,1,original,2.522034168243408,2390
4,9,1,unlearning,2.5940215587615967,2390
4,9,0,original,2.537418842315674,2389
4,9,0,unlearning,2.7257513999938965,2389
4,10,1,original,2.6333768367767334,2390
4,10,1,unlearning,2.58355975151062,2390
4,10,0,original,2.550750494003296,2389
4,10,0,unlearning,2.706502676010132,2389
4,11,1,original,2.556044816970825,2390
4,11,1,unlearning,2.3863465785980225,2390
4,11,0,original,2.4851129055023193,2389
4,11,0,unlearning,3.1748499870300293,2389
4,12,1,original,2.5419814586639404,2391
4,12,1,unlearning,2.533470630645752,2395
4,12,0,original,2.524592399597168,2389
4,12,0,unlearning,2.555116653442383,2389
4,13,1,original,2.4051687717437744,2391
4,13,1,unlearning,2.5451650619506836,2390
4,13,0,original,2.5772805213928223,2389
4,13,0,unlearning,2.479187488555908,2389
4,14,1,original,2.452988624572754,2390
4,14,1,unlearning,2.448965549468994,2390
4,14,0,original,2.5058698654174805,2389
4,14,0,unlearning,2.3556771278381348,2389
4,15,1,original,2.6166634559631348,2390
4,15,1,unlearning,2.4826693534851074,2390
4,15,0,original,2.5312392711639404,2389
4,15,0,unlearning,2.666123867034912,2389
4,16,1,original,2.6300981044769287,2390
4,16,1,unlearning,2.4798710346221924,2391
4,16,0,original,2.3996849060058594,2389
4,16,0,unlearning,2.3589465618133545,2389
4,18,1,original,2.6698696613311768,2391
4,18,1,unlearning,2.5000431537628174,2390
4,18,0,original,2.532047986984253,2389
4,18,0,unlearning,2.705125093460083,2389
4,19,1,original,2.5829060077667236,2390
4,19,1,unlearning,2.5872020721435547,2390
4,19,0,original,2.695035457611084,2389
4,19,0,unlearning,2.928966760635376,2389
5,0,1,original,2.5650389194488525,2390
5,0,1,unlearning,2.5407276153564453,2390
5,0,0,original,2.5752644538879395,2389
5,0,0,unlearning,2.794861078262329,2389
5,1,1,original,2.531057357788086,2390
5,1,1,unlearning,2.7500901222229004,2390
5,1,0,original,2.465634346008301,2389
5,1,0,unlearning,2.5143392086029053,2389
5,2,1,original,2.4931728839874268,2390
5,2,1,unlearning,2.4430971145629883,2390
5,2,0,original,2.7231853008270264,2389
5,2,0,unlearning,2.417825222015381,2390
5,3,1,original,2.6623375415802,2390
5,3,1,unlearning,2.5601842403411865,2390
5,3,0,original,2.5413386821746826,2389
5,3,0,unlearning,2.632472515106201,2389
5,4,1,original,2.601824998855591,2390
5,4,1,unlearning,2.727987289428711,2390
5,4,0,original,2.6267619132995605,2389
5,4,0,unlearning,2.5501463413238525,2389
5,5,1,original,2.688040256500244,2390
5,5,1,unlearning,2.5300230979919434,2390
5,5,0,original,2.5864696502685547,2389
5,5,0,unlearning,2.5556600093841553,2389
5,6,1,original,2.5699520111083984,2390
5,6,1,unlearning,2.5052435398101807,2390
5,6,0,original,2.681931495666504,2389
5,6,0,unlearning,2.6732215881347656,2389
5,7,1,original,2.5648820400238037,2390
5,7,1,unlearning,2.8899216651916504,2390
5,7,0,original,2.7396013736724854,2389
5,7,0,unlearning,2.8300864696502686,2389
5,8,1,original,2.6893808841705322,2390
5,8,1,unlearning,2.5479588508605957,2391
5,8,0,original,2.582763910293579,2389
5,8,0,unlearning,2.6572415828704834,2389
5,9,1,original,2.896188259124756,2391
5,9,1,unlearning,2.8990426063537598,2401
5,9,0,original,2.9331836700439453,2395
5,9,0,unlearning,2.5598032474517822,2427
5,10,1,original,2.6633689403533936,2390
5,10,1,unlearning,2.8523805141448975,2390
5,10,0,original,2.782687187194824,2389
5,10,0,unlearning,2.779974937438965,2389
5,11,1,original,2.7821741104125977,2390
5,11,1,unlearning,2.5581419467926025,2390
5,11,0,original,2.6298091411590576,2389
5,11,0,unlearning,2.815685749053955,2389
5,12,1,original,2.7953896522521973,2390
5,12,1,unlearning,2.7945094108581543,2390
5,12,0,original,2.680043935775757,2389
5,12,0,unlearning,2.660184383392334,2389
5,13,1,original,2.6398563385009766,2390
5,13,1,unlearning,2.952038049697876,2390
5,13,0,original,2.7679762840270996,2389
5,13,0,unlearning,2.692169427871704,2391
5,14,1,original,2.880138397216797,2390
5,14,1,unlearning,2.7045929431915283,2390
5,14,0,original,2.8743226528167725,2389
5,14,0,unlearning,2.55176043510437,2389
5,15,1,original,2.5599589347839355,2390
5,15,1,unlearning,2.7962450981140137,2390
5,15,0,original,2.6195833683013916,2389
5,15,0,unlearning,2.739936590194702,2389
5,16,1,original,2.928884506225586,2390
5,16,1,unlearning,2.728008270263672,2391
5,16,0,original,2.810429811477661,2389
5,16,0,unlearning,2.9651618003845215,2389
5,17,1,original,2.8098840713500977,2390
5,17,1,unlearning,2.7599387168884277,2390
5,17,0,original,2.5762205123901367,2389
5,17,0,unlearning,2.553678274154663,2389
5,18,1,original,2.87343430519104,2391
5,18,1,unlearning,2.542787790298462,2401
5,18,0,original,2.5099892616271973,2389
5,18,0,unlearning,2.6169416904449463,2389
5,19,1,original,2.768167495727539,2390
5,19,1,unlearning,3.000148057937622,2390
5,19,0,original,2.650378704071045,2389
5,19,0,unlearning,3.0861656665802,2389
6,0,1,original,2.7623202800750732,2390
6,0,1,unlearning,2.575718879699707,2390
6,0,0,original,2.7525057792663574,2389
6,0,0,unlearning,2.6323399543762207,2389
6,1,1,original,2.539750814437866,2390
6,1,1,unlearning,2.450425863265991,2390
6,1,0,original,2.6597142219543457,2389
6,1,0,unlearning,2.449922800064087,2389
6,3,1,original,2.479980230331421,2391
6,3,1,unlearning,2.491802453994751,2390
6,3,0,original,2.445053815841675,2389
6,3,0,unlearning,2.4732329845428467,2389
6,4,1,original,2.645671844482422,2390
6,4,1,unlearning,2.4985344409942627,2390
6,4,0,original,2.441828966140747,2389
6,4,0,unlearning,2.6314289569854736,2389
6,5,1,original,2.545017719268799,2390
6,5,1,unlearning,2.7080302238464355,2390
6,5,0,original,2.6540021896362305,2389
6,5,0,unlearning,2.675802707672119,2389
6,6,1,original,2.5450375080108643,2390
6,6,1,unlearning,2.62504506111145,2390
6,6,0,original,2.640183687210083,2389
6,6,0,unlearning,2.379772663116455,2389
6,7,1,original,2.421182870864868,2390
6,7,1,unlearning,2.46634578704834,2390
6,7,0,original,3.028555393218994,2389
6,7,0,unlearning,2.409912347793579,2389
6,8,1,original,2.795660972595215,2390
6,8,1,unlearning,2.484374523162842,2390
6,8,0,original,2.374635696411133,2389
6,8,0,unlearning,2.540484666824341,2389
6,9,1,original,2.5397632122039795,2390
6,9,1,unlearning,2.770146369934082,2390
6,9,0,original,2.6048641204833984,2389
6,9,0,unlearning,2.8249611854553223,2389
6,10,1,original,2.9930496215820312,2390
6,10,1,unlearning,2.95676589012146,2390
6,10,0,original,0.0,1
6,10,0,unlearning,0.005068540573120117,1
6,11,1,original,2.950129270553589,2391
6,11,1,unlearning,3.0100066661834717,2390
6,11,0,original,3.104860782623291,2389
6,11,0,unlearning,3.0252835750579834,2389
6,12,1,original,3.124797821044922,2390
6,12,1,unlearning,2.9850363731384277,2390
6,12,0,original,3.0078344345092773,2391
6,12,0,unlearning,2.787386417388916,2389
6,13,1,original,2.6150870323181152,2390
6,13,1,unlearning,2.4047343730926514,2390
6,13,0,original,2.8299880027770996,2389
6,13,0,unlearning,2.645143508911133,2389
6,14,1,original,2.881669759750366,2390
6,14,1,unlearning,2.7137041091918945,2390
6,14,0,original,2.997889995574951,2392
6,14,0,unlearning,2.7770986557006836,2389
6,15,1,original,2.8138930797576904,2390
6,15,1,unlearning,2.7460551261901855,2390
6,15,0,original,2.635404586791992,2389
6,15,0,unlearning,2.598762035369873,2389
6,16,1,original,2.8050382137298584,2391
6,16,1,unlearning,2.625138282775879,2392
6,16,0,original,2.619645595550537,2389
6,16,0,unlearning,2.775597333908081,2392
6,18,1,original,2.7298707962036133,2391
6,18,1,unlearning,2.5498976707458496,2390
6,18,0,original,2.6848628520965576,2390
6,18,0,unlearning,2.515157699584961,2394
6,19,1,original,2.5711309909820557,2390
6,19,1,unlearning,2.47001576423645,2390
6,19,0,original,2.513037919998169,2389
6,19,0,unlearning,2.6099190711975098,2389
7,0,1,original,2.469083309173584,2390
7,0,1,unlearning,2.92016339302063,2391
7,0,0,original,2.7832353115081787,2394
7,0,0,unlearning,2.698460578918457,2390
7,1,1,original,2.7770779132843018,2390
7,1,1,unlearning,2.6801528930664062,2390
7,1,0,original,2.8880512714385986,2389
7,1,0,unlearning,2.670295000076294,2389
7,2,1,original,2.6889829635620117,2390
7,2,1,unlearning,2.5702428817749023,2390
7,2,0,original,2.6496286392211914,2389
7,2,0,unlearning,2.8131532669067383,2389
7,3,1,original,2.7101402282714844,2390
7,3,1,unlearning,2.745985746383667,2390
7,3,0,original,2.909945249557495,2389
7,3,0,unlearning,2.7222366333007812,2392
7,4,1,original,2.7701292037963867,2390
7,4,1,unlearning,2.5049731731414795,2390
7,4,0,original,2.5738673210144043,2389
7,4,0,unlearning,2.4420552253723145,2389
7,5,1,original,2.7001399993896484,2390
7,5,1,unlearning,2.8198904991149902,2390
7,5,0,original,2.629887819290161,2390
7,5,0,unlearning,3.7799034118652344,2389
7,6,1,original,2.9512405395507812,2390
7,6,1,unlearning,2.65043568611145,2390
7,6,0,original,2.6943705081939697,2389
7,6,0,unlearning,2.669983148574829,2389
7,7,1,original,3.6658337116241455,2390
7,7,1,unlearning,2.818661689758301,2390
7,7,0,original,2.5318410396575928,2390
7,7,0,unlearning,2.886870861053467,2433
7,8,1,original,2.58479380607605,2390
7,8,1,unlearning,2.6723380088806152,2390
7,8,0,original,2.8180630207061768,2389
7,8,0,unlearning,2.511448383331299,2389
7,9,1,original,2.6650609970092773,2390
7,9,1,unlearning,2.6110708713531494,2390
7,9,0,original,2.580559730529785,2389
7,9,0,unlearning,2.6211371421813965,2389
7,10,1,original,3.135699987411499,2390
7,10,1,unlearning,2.5051987171173096,2390
7,10,0,original,2.477895498275757,2389
7,10,0,unlearning,2.648345947265625,2389
7,11,1,original,2.8818509578704834,2390
7,11,1,unlearning,2.618159294128418,2390
7,11,0,original,2.733391523361206,2389
7,11,0,unlearning,2.8664350509643555,2389
7,12,1,original,2.8187410831451416,2390
7,12,1,unlearning,2.572967052459717,2391
7,12,0,original,2.696080207824707,2389
7,12,0,unlearning,2.5633931159973145,2389
7,13,1,original,2.6199684143066406,2394
7,13,1,unlearning,2.6242868900299072,2396
7,13,0,original,2.5447630882263184,2389
7,13,0,unlearning,2.9124057292938232,2389
7,14,1,original,3.0948071479797363,2390
7,14,1,unlearning,2.9600045680999756,2390
7,14,0,original,2.9774515628814697,2389
7,14,0,unlearning,2.931908369064331,2389
7,15,1,original,3.077866792678833,2390
7,15,1,unlearning,3.0047972202301025,2390
7,15,0,original,2.715134382247925,2389
7,15,0,unlearning,2.5603160858154297,2389
7,16,1,original,2.6357192993164062,2390
7,16,1,unlearning,2.6169958114624023,2390
7,16,0,original,2.603287935256958,2389
7,16,0,unlearning,2.472015142440796,2389
7,18,1,original,3.081818103790283,2391
7,18,1,unlearning,2.549956798553467,2390
7,18,0,original,2.6117379665374756,2389
7,18,0,unlearning,2.4942386150360107,2390
7,19,1,original,2.4939916133880615,2390
7,19,1,unlearning,2.5753307342529297,2390
7,19,0,original,2.536487102508545,2389
7,19,0,unlearning,2.439690351486206,2389
8,0,1,original,2.5301530361175537,2390
8,0,1,unlearning,2.9062867164611816,2391
8,0,0,original,2.592451810836792,2389
8,0,0,unlearning,2.495893955230713,2389
8,1,1,original,2.5121843814849854,2390
8,1,1,unlearning,2.588951826095581,2391
8,1,0,original,2.608081102371216,2389
8,1,0,unlearning,2.9386937618255615,2389
8,2,1,original,2.497462511062622,2390
8,2,1,unlearning,2.839661121368408,2390
8,2,0,original,2.6103429794311523,2389
8,2,0,unlearning,2.7947423458099365,2389
8,3,1,original,2.6840171813964844,2390
8,3,1,unlearning,2.8758974075317383,2390
8,3,0,original,2.748218536376953,2389
8,3,0,unlearning,2.791884660720825,2389
8,4,1,original,3.120147943496704,2390
8,4,1,unlearning,3.060269832611084,2390
8,4,0,original,2.5998384952545166,2389
8,4,0,unlearning,2.931082248687744,2390
8,5,1,original,3.0316720008850098,2390
8,5,1,unlearning,2.8471908569335938,2390
8,5,0,original,2.7383251190185547,2389
8,5,0,unlearning,2.72359561920166,2389
8,6,1,original,2.5200042724609375,2390
8,6,1,unlearning,2.645139217376709,2390
8,6,0,original,2.6772284507751465,2390
8,6,0,unlearning,2.512462854385376,2390
8,7,1,original,2.508753776550293,2390
8,7,1,unlearning,2.711484432220459,2390
8,7,0,original,2.5934908390045166,2389
8,7,0,unlearning,2.485149383544922,2389
8,8,1,original,2.744746685028076,2391
8,8,1,unlearning,2.8224306106567383,2391
8,8,0,original,2.727437973022461,2389
8,8,0,unlearning,2.70432186126709,2389
8,9,1,original,2.6964683532714844,2390
8,9,1,unlearning,2.6932201385498047,2390
8,9,0,original,2.740522861480713,2389
8,9,0,unlearning,2.5893595218658447,2389
8,10,1,original,2.7100207805633545,2391
8,10,1,unlearning,2.817190408706665,2394
8,10,0,original,2.9778292179107666,2389
8,10,0,unlearning,2.703287363052368,2389
8,11,1,original,2.8758788108825684,2390
8,11,1,unlearning,2.601156711578369,2390
8,11,0,original,2.7350056171417236,2389
8,11,0,unlearning,2.804692506790161,2389
8,12,1,original,2.723327875137329,2390
8,12,1,unlearning,2.7063958644866943,2390
8,12,0,original,2.8310532569885254,2389
