sample_index,unlearning_set_index,label,model_type,elapsed_time_sec,query_count
1,8,0,unlearning,2.9272236824035645,2389
1,9,1,original,3.048192024230957,2390
1,9,1,unlearning,2.8612005710601807,2390
1,9,0,original,2.969879627227783,2389
1,9,0,unlearning,3.979856014251709,2389
1,10,1,original,2.7289645671844482,2390
1,10,1,unlearning,2.578172445297241,2391
1,10,0,original,2.5893335342407227,2389
1,10,0,unlearning,2.6146087646484375,2389
1,11,1,original,2.5000951290130615,2391
1,11,1,unlearning,2.749727964401245,2390
1,11,0,original,2.950284957885742,2389
1,11,0,unlearning,2.6720776557922363,2389
1,12,1,original,3.251298189163208,2390
1,12,1,unlearning,3.3360416889190674,2391
1,12,0,original,3.6918177604675293,2389
1,12,0,unlearning,3.207894802093506,2389
1,13,1,original,3.342639684677124,2390
1,13,1,unlearning,4.19817852973938,2390
1,13,0,original,3.5498898029327393,2389
1,13,0,unlearning,3.6600818634033203,2389
1,14,1,original,2.4951279163360596,2390
1,14,1,unlearning,2.8849666118621826,2390
1,14,0,original,3.1699025630950928,2389
1,14,0,unlearning,2.595060348510742,2389
1,15,1,original,3.0373847484588623,2390
1,15,1,unlearning,3.6327004432678223,2390
1,15,0,original,3.628025770187378,2389
1,15,0,unlearning,2.9519896507263184,2389
1,16,1,original,2.697305679321289,2390
1,16,1,unlearning,3.6025454998016357,2390
1,16,0,original,3.1075074672698975,2389
1,16,0,unlearning,3.4772791862487793,2389
1,17,1,original,3.5739927291870117,2390
1,17,1,unlearning,3.5602076053619385,2390
1,17,0,original,3.3256676197052,2389
1,17,0,unlearning,2.4599382877349854,2389
1,18,1,original,2.830655813217163,2390
1,18,1,unlearning,2.8367879390716553,2390
1,18,0,original,2.8619203567504883,2389
1,18,0,unlearning,3.0591580867767334,2389
1,19,1,original,3.1400198936462402,2390
1,19,1,unlearning,2.9699668884277344,2390
1,19,0,original,2.9867398738861084,2389
1,19,0,unlearning,3.0035693645477295,2389
2,0,1,original,2.9233951568603516,2390
2,0,1,unlearning,2.9304697513580322,2390
2,0,0,original,2.9105746746063232,2389
2,0,0,unlearning,2.9246888160705566,2389
2,1,1,original,2.709993600845337,2390
2,1,1,unlearning,2.811718463897705,2390
2,1,0,original,2.918262481689453,2389
2,1,0,unlearning,2.801774740219116,2389
2,2,1,original,2.8478503227233887,2390
2,2,1,unlearning,2.8296918869018555,2390
2,2,0,original,2.646369695663452,2392
2,2,0,unlearning,2.8575661182403564,2389
2,3,1,original,2.7098357677459717,2390
2,3,1,unlearning,2.740086793899536,2390
2,3,0,original,2.7638537883758545,2389
2,3,0,unlearning,2.846491813659668,2389
2,4,1,original,2.7148406505584717,2390
2,4,1,unlearning,3.209861993789673,2390
2,4,0,original,2.8200607299804688,2390
2,4,0,unlearning,2.783088207244873,2389
2,5,1,original,2.6295619010925293,2390
2,5,1,unlearning,2.7105443477630615,2391
2,5,0,original,2.6314642429351807,2389
2,5,0,unlearning,2.55843448638916,2389
2,6,1,original,2.7809252738952637,2390
2,6,1,unlearning,2.4596071243286133,2390
2,6,0,original,2.710073709487915,2389
2,6,0,unlearning,3.0098772048950195,2389
2,7,1,original,2.6557140350341797,2390
2,7,1,unlearning,3.032119035720825,2390
2,7,0,original,2.737633466720581,2389
2,7,0,unlearning,2.725083827972412,2389
2,8,1,original,2.5816287994384766,2390
2,8,1,unlearning,2.6900722980499268,2390
2,8,0,original,2.606929063796997,2389
2,8,0,unlearning,2.4720752239227295,2389
2,9,1,original,2.6173219680786133,2390
2,9,1,unlearning,2.4899230003356934,2390
2,9,0,original,2.4700334072113037,2390
2,9,0,unlearning,2.8849291801452637,2389
2,10,1,original,2.5415263175964355,2390
2,10,1,unlearning,3.0781285762786865,2390
2,10,0,original,2.596198320388794,2389
2,10,0,unlearning,2.7045071125030518,2389
2,11,1,original,2.7544262409210205,2390
2,11,1,unlearning,2.630066156387329,2393
2,11,0,original,2.5202736854553223,2389
2,11,0,unlearning,2.6270532608032227,2390
2,12,1,original,2.5210280418395996,2390
2,12,1,unlearning,2.418886661529541,2390
2,12,0,original,0.009795188903808594,1
2,12,0,unlearning,0.0,1
2,13,1,original,2.42419171333313,2390
2,13,1,unlearning,2.60697078704834,2390
2,13,0,original,0.0,1
2,13,0,unlearning,0.006304264068603516,1
2,14,1,original,2.9201276302337646,2390
2,14,1,unlearning,2.52500319480896,2390
2,14,0,original,2.42488956451416,2389
2,14,0,unlearning,2.700037956237793,2389
2,15,1,original,2.5109453201293945,2390
2,15,1,unlearning,2.49291729927063,2390
2,15,0,original,2.4455080032348633,2389
2,15,0,unlearning,2.992281913757324,2389
2,16,1,original,2.579946994781494,2390
2,16,1,unlearning,2.6302566528320312,2391
2,16,0,original,2.8096845149993896,2389
2,16,0,unlearning,2.6628971099853516,2389
2,17,1,original,2.589975357055664,2390
2,17,1,unlearning,2.604625701904297,2390
2,17,0,original,2.5897791385650635,2389
2,17,0,unlearning,2.8360815048217773,2389
2,18,1,original,2.5464835166931152,2390
2,18,1,unlearning,2.4634060859680176,2390
2,18,0,original,2.569934606552124,2389
2,18,0,unlearning,2.509958505630493,2389
2,19,1,original,2.5750551223754883,2390
2,19,1,unlearning,2.46010422706604,2390
2,19,0,original,2.503248691558838,2389
2,19,0,unlearning,2.492016077041626,2389
3,0,1,original,2.6024341583251953,2390
3,0,1,unlearning,2.5821213722229004,2390
3,0,0,original,2.534717321395874,2389
3,0,0,unlearning,2.60012149810791,2389
3,1,1,original,2.5297012329101562,2390
3,1,1,unlearning,2.5570712089538574,2390
3,1,0,original,2.554597854614258,2389
3,1,0,unlearning,2.6250593662261963,2389
3,2,1,original,2.505901336669922,2390
3,2,1,unlearning,2.4953556060791016,2390
3,2,0,original,2.4746639728546143,2391
3,2,0,unlearning,2.410015344619751,2390
3,3,1,original,2.6251144409179688,2390
3,3,1,unlearning,2.3949460983276367,2390
3,3,0,original,2.6303930282592773,2389
3,3,0,unlearning,2.7218852043151855,2389
3,4,1,original,2.4289870262145996,2390
3,4,1,unlearning,2.5900168418884277,2390
3,4,0,original,2.4597861766815186,2389
3,4,0,unlearning,2.4950804710388184,2389
3,5,1,original,2.571841239929199,2390
3,5,1,unlearning,2.5988283157348633,2390
3,5,0,original,2.6595091819763184,2389
3,5,0,unlearning,2.6100211143493652,2389
3,6,1,original,2.477527141571045,2390
3,6,1,unlearning,2.431201219558716,2390
3,6,0,original,2.3202404975891113,2389
3,6,0,unlearning,2.4700875282287598,2389
3,7,1,original,2.610172748565674,2392
3,7,1,unlearning,2.6998395919799805,2390
3,7,0,original,2.613388776779175,2390
3,7,0,unlearning,2.7342581748962402,2389
3,8,1,original,2.5502476692199707,2390
3,8,1,unlearning,2.619805097579956,2390
3,8,0,original,2.505171775817871,2389
3,8,0,unlearning,2.524933099746704,2389
3,9,1,original,2.6412601470947266,2390
3,9,1,unlearning,2.60971999168396,2390
3,9,0,original,2.752521276473999,2389
3,9,0,unlearning,2.691227912902832,2389
3,10,1,original,2.5199363231658936,2390
3,10,1,unlearning,2.6202120780944824,2390
3,10,0,original,2.7396035194396973,2389
3,10,0,unlearning,2.620081663131714,2389
3,11,1,original,2.539942502975464,2390
3,11,1,unlearning,2.4099538326263428,2390
3,11,0,original,2.4703893661499023,2389
3,11,0,unlearning,2.4595577716827393,2389
3,12,1,original,2.4866385459899902,2390
3,12,1,unlearning,2.391845464706421,2390
3,12,0,original,2.4552555084228516,2389
3,12,0,unlearning,2.577749490737915,2390
3,13,1,original,2.442047357559204,2390
3,13,1,unlearning,2.8002147674560547,2390
3,13,0,original,0.005331516265869141,1
3,13,0,unlearning,0.0,1
3,14,1,original,2.619718551635742,2390
3,14,1,unlearning,2.6002519130706787,2390
3,14,0,original,2.9363415241241455,2389
3,14,0,unlearning,2.8000705242156982,2389
3,15,1,original,2.5354106426239014,2390
3,15,1,unlearning,2.8819220066070557,2390
3,15,0,original,3.238032341003418,2389
3,15,0,unlearning,2.9102823734283447,2389
3,16,1,original,3.5631628036499023,2390
3,16,1,unlearning,3.201585531234741,2390
3,16,0,original,2.7815325260162354,2389
3,16,0,unlearning,2.510047435760498,2389
3,17,1,original,3.0530948638916016,2390
3,17,1,unlearning,3.3416426181793213,2390
3,17,0,original,3.1600546836853027,2389
3,17,0,unlearning,2.57503080368042,2389
3,18,1,original,2.6728742122650146,2390
3,18,1,unlearning,2.977055311203003,2390
3,18,0,original,0.003141641616821289,1
3,18,0,unlearning,0.0020270347595214844,1
3,19,1,original,2.775383949279785,2390
3,19,1,unlearning,3.009732484817505,2390
3,19,0,original,2.5887579917907715,2389
3,19,0,unlearning,2.471342086791992,2389
4,0,1,original,2.5699257850646973,2390
4,0,1,unlearning,2.595006227493286,2390
4,0,0,original,2.407285213470459,2405
4,0,0,unlearning,2.4874794483184814,2407
4,1,1,original,2.434953451156616,2390
4,1,1,unlearning,2.485102891921997,2390
4,1,0,original,2.70979380607605,2389
4,1,0,unlearning,2.5698513984680176,2389
4,2,1,original,2.7061145305633545,2390
4,2,1,unlearning,2.7440707683563232,2390
4,2,0,original,2.602487325668335,2389
4,2,0,unlearning,2.7371838092803955,2389
4,3,1,original,2.554663896560669,2390
4,3,1,unlearning,2.554940700531006,2390
4,3,0,original,2.687918186187744,2389
4,3,0,unlearning,2.667299509048462,2389
4,4,1,original,2.484597682952881,2390
4,4,1,unlearning,2.660233974456787,2390
4,4,0,original,2.6899633407592773,2389
4,4,0,unlearning,2.422842025756836,2389
4,5,1,original,2.5554890632629395,2390
4,5,1,unlearning,2.878504514694214,2390
4,5,0,original,2.616429567337036,2389
4,5,0,unlearning,2.7298636436462402,2389
4,6,1,original,2.55086350440979,2390
4,6,1,unlearning,2.5027756690979004,2390
4,6,0,original,2.700315475463867,2389
4,6,0,unlearning,2.5748469829559326,2389
4,7,1,original,2.5672054290771484,2390
4,7,1,unlearning,2.8029136657714844,2390
4,7,0,original,2.5857973098754883,2389
4,7,0,unlearning,2.517204999923706,2389
4,8,1,original,2.6357274055480957,2390
4,8,1,unlearning,3.1800293922424316,2390
4,8,0,original,2.8599843978881836,2389
4,8,0,unlearning,2.8181371688842773,2389
4,9,1,original,3.212054491043091,2390
4,9,1,unlearning,2.8442137241363525,2390
4,9,0,original,2.782439947128296,2389
4,9,0,unlearning,2.9345555305480957,2389
4,10,1,original,2.861433744430542,2390
4,10,1,unlearning,2.6365389823913574,2390
4,10,0,original,2.911646604537964,2389
4,10,0,unlearning,3.0175912380218506,2389
4,11,1,original,2.825294256210327,2400
4,11,1,unlearning,3.354994773864746,2408
4,11,0,original,2.6765260696411133,2389
4,11,0,unlearning,2.8881752490997314,2389
4,12,1,original,2.9508230686187744,2390
4,12,1,unlearning,2.9648890495300293,2390
4,12,0,original,0.005122184753417969,1
4,12,0,unlearning,0.005138397216796875,1
4,13,1,original,2.8131067752838135,2390
4,13,1,unlearning,3.0207700729370117,2390
4,13,0,original,2.789126396179199,2389
4,13,0,unlearning,2.818570137023926,2389
4,14,1,original,2.839991331100464,2390
4,14,1,unlearning,2.6561577320098877,2390
4,14,0,original,2.864135980606079,2389
4,14,0,unlearning,2.873175621032715,2389
4,15,1,original,2.6900861263275146,2390
4,15,1,unlearning,2.869932174682617,2390
4,15,0,original,3.0200562477111816,2389
4,15,0,unlearning,2.744863271713257,2389
4,16,1,original,2.696345329284668,2390
4,16,1,unlearning,2.675081968307495,2390
4,16,0,original,2.4900882244110107,2389
4,16,0,unlearning,2.8397581577301025,2389
4,17,1,original,2.785973310470581,2390
4,17,1,unlearning,2.6504390239715576,2390
4,17,0,original,2.8431291580200195,2389
4,17,0,unlearning,2.6265459060668945,2389
4,18,1,original,2.485091209411621,2390
4,18,1,unlearning,2.700314521789551,2390
4,18,0,original,2.7898876667022705,2389
4,18,0,unlearning,2.749790906906128,2389
5,0,1,original,2.7063868045806885,2390
5,0,1,unlearning,2.854799509048462,2390
5,0,0,original,2.936624526977539,2389
5,0,0,unlearning,2.7001776695251465,2389
5,1,1,original,2.741042137145996,2390
5,1,1,unlearning,3.039353370666504,2390
5,1,0,original,2.9198756217956543,2389
5,1,0,unlearning,2.8423404693603516,2389
5,2,1,original,2.802297830581665,2391
5,2,1,unlearning,2.7339746952056885,2447
5,2,0,original,3.112274408340454,2389
5,2,0,unlearning,2.947606325149536,2389
5,3,1,original,2.9099185466766357,2390
5,3,1,unlearning,3.353059768676758,2390
5,3,0,original,3.0375545024871826,2389
5,3,0,unlearning,2.9465935230255127,2389
5,4,1,original,2.747591257095337,2411
5,4,1,unlearning,0.19170856475830078,106
5,4,0,original,2.738468885421753,2389
5,4,0,unlearning,2.9373342990875244,2389
5,5,1,original,2.9479753971099854,2390
5,5,1,unlearning,2.8117527961730957,2390
5,5,0,original,2.748283624649048,2389
5,5,0,unlearning,2.718285083770752,2389
5,7,1,original,2.682788848876953,2391
5,7,1,unlearning,2.5931310653686523,2390
5,7,0,original,2.8453118801116943,2389
5,7,0,unlearning,2.9573349952697754,2389
5,8,1,original,2.7499284744262695,2390
5,8,1,unlearning,2.825117588043213,2390
5,8,0,original,2.6601850986480713,2389
5,8,0,unlearning,3.099731683731079,2389
5,9,1,original,2.7954440116882324,2390
5,9,1,unlearning,2.541426420211792,2390
5,9,0,original,2.798419952392578,2389
5,9,0,unlearning,2.8501522541046143,2389
5,11,1,original,2.5259766578674316,2391
5,11,1,unlearning,2.8502142429351807,2390
5,11,0,original,2.8195383548736572,2389
5,11,0,unlearning,2.785524606704712,2389
5,12,1,original,2.85129976272583,2390
5,12,1,unlearning,3.134629249572754,2390
5,12,0,original,3.3701822757720947,2389
5,12,0,unlearning,2.739919662475586,2389
5,14,1,original,2.9783775806427,2392
5,14,1,unlearning,2.8057167530059814,2390
5,14,0,original,2.8730485439300537,2389
5,14,0,unlearning,2.9332833290100098,2389
5,15,1,original,2.882550001144409,2390
5,15,1,unlearning,2.668766498565674,2390
5,15,0,original,2.7584924697875977,2389
5,15,0,unlearning,2.6515798568725586,2389
5,16,1,original,2.694511651992798,2390
5,16,1,unlearning,2.8398516178131104,2390
5,16,0,original,2.7099502086639404,2389
5,16,0,unlearning,2.886049509048462,2389
5,17,1,original,2.799999475479126,2390
5,17,1,unlearning,2.7331383228302,2390
5,17,0,original,2.756741523742676,2389
5,17,0,unlearning,2.53351092338562,2389
5,18,1,original,2.7782182693481445,2403
5,18,1,unlearning,2.740462064743042,2392
5,18,0,original,2.487992525100708,2389
5,18,0,unlearning,2.4818203449249268,2389
5,19,1,original,2.615236759185791,2390
5,19,1,unlearning,2.4650535583496094,2390
5,19,0,original,2.785088539123535,2391
5,19,0,unlearning,2.667966365814209,2457
6,0,1,original,2.6871886253356934,2390
6,0,1,unlearning,2.739691972732544,2390
6,0,0,original,0.005368232727050781,1
6,0,0,unlearning,0.0,1
6,2,1,original,2.643000841140747,2393
6,2,1,unlearning,2.4570326805114746,2390
6,2,0,original,2.5247628688812256,2389
6,2,0,unlearning,2.506758451461792,2389
6,3,1,original,2.4877583980560303,2390
6,3,1,unlearning,2.6824421882629395,2390
6,3,0,original,2.735161781311035,2389
6,3,0,unlearning,2.554650068283081,2389
6,4,1,original,2.6097826957702637,2390
6,4,1,unlearning,2.7021703720092773,2390
6,4,0,original,2.705118179321289,2389
6,4,0,unlearning,2.7853755950927734,2389
6,5,1,original,2.6745667457580566,2390
6,5,1,unlearning,2.620204448699951,2390
6,5,0,original,0.0,1
6,5,0,unlearning,0.009664535522460938,1
6,6,1,original,2.6154348850250244,2390
6,6,1,unlearning,2.469677686691284,2390
6,6,0,original,2.613389730453491,2389
6,6,0,unlearning,2.574894666671753,2390
6,7,1,original,2.7317252159118652,2392
6,7,1,unlearning,2.733384132385254,2394
6,7,0,original,2.8616743087768555,2389
6,7,0,unlearning,2.7855284214019775,2389
6,8,1,original,2.6597092151641846,2390
6,8,1,unlearning,3.0082998275756836,2390
6,8,0,original,2.599785804748535,2389
6,8,0,unlearning,2.590186834335327,2389
6,9,1,original,2.5467586517333984,2390
6,9,1,unlearning,2.7076492309570312,2390
6,9,0,original,2.606797695159912,2389
6,9,0,unlearning,2.6163852214813232,2389
6,10,1,original,2.7902932167053223,2392
6,10,1,unlearning,2.7949061393737793,2393
6,10,0,original,2.6000559329986572,2389
6,10,0,unlearning,2.4699299335479736,2389
6,11,1,original,2.7352309226989746,2390
6,11,1,unlearning,2.619812250137329,2390
6,11,0,original,2.739882469177246,2389
6,11,0,unlearning,2.6601226329803467,2389
6,12,1,original,2.6324243545532227,2390
6,12,1,unlearning,2.6525421142578125,2391
6,12,0,original,2.857221841812134,2389
6,12,0,unlearning,2.882702589035034,2389
6,13,1,original,3.0501604080200195,2390
6,13,1,unlearning,2.710022449493408,2391
6,13,0,original,2.4839913845062256,2389
6,13,0,unlearning,2.8420426845550537,2389
6,14,1,original,2.6396307945251465,2390
6,14,1,unlearning,2.689373731613159,2390
6,14,0,original,2.735813856124878,2389
6,14,0,unlearning,2.6838581562042236,2389
6,15,1,original,2.5417935848236084,2390
6,15,1,unlearning,2.5879695415496826,2390
6,15,0,original,2.800236463546753,2389
6,15,0,unlearning,2.6308696269989014,2389
6,17,1,original,2.6411800384521484,2391
6,17,1,unlearning,2.7289719581604004,2390
6,17,0,original,2.605151414871216,2389
6,17,0,unlearning,2.5900137424468994,2389
6,18,1,original,2.752957344055176,2390
6,18,1,unlearning,2.6972901821136475,2390
6,18,0,original,2.6610443592071533,2389
6,18,0,unlearning,2.460007429122925,2389
6,19,1,original,2.5649633407592773,2390
6,19,1,unlearning,2.7469751834869385,2390
6,19,0,original,2.689610719680786,2389
6,19,0,unlearning,2.4501378536224365,2389
7,0,1,original,2.439877986907959,2390
7,0,1,unlearning,2.6499252319335938,2390
7,0,0,original,2.480120897293091,2389
7,0,0,unlearning,2.7499678134918213,2389
7,1,1,original,2.7993557453155518,2390
7,1,1,unlearning,2.708404302597046,2390
7,1,0,original,2.6927249431610107,2389
7,1,0,unlearning,2.7801685333251953,2389
7,2,1,original,2.641613245010376,2390
7,2,1,unlearning,2.7844583988189697,2390
7,2,0,original,2.6799519062042236,2389
7,2,0,unlearning,2.754218578338623,2389
7,3,1,original,2.7073652744293213,2390
7,3,1,unlearning,2.7599594593048096,2390
7,3,0,original,2.5402021408081055,2389
7,3,0,unlearning,2.639946699142456,2389
7,4,1,original,2.559840202331543,2390
7,4,1,unlearning,2.8056535720825195,2390
7,4,0,original,2.8046116828918457,2389
7,4,0,unlearning,2.6684906482696533,2389
7,5,1,original,3.0371575355529785,2398
7,5,1,unlearning,3.107001304626465,2390
7,5,0,original,2.808823585510254,2389
7,5,0,unlearning,2.7567741870880127,2389
7,6,1,original,2.7698686122894287,2390
7,6,1,unlearning,2.610203266143799,2390
7,6,0,original,2.554628372192383,2393
7,6,0,unlearning,2.765538215637207,2391
7,7,1,original,2.75990629196167,2390
7,7,1,unlearning,2.623591661453247,2390
7,7,0,original,2.709913492202759,2389
7,7,0,unlearning,2.6723809242248535,2389
7,8,1,original,3.0401196479797363,2390
7,8,1,unlearning,2.7798359394073486,2390
7,8,0,original,2.5023767948150635,2389
7,8,0,unlearning,2.7945079803466797,2389
7,9,1,original,2.639930486679077,2395
7,9,1,unlearning,2.620015859603882,2391
7,9,0,original,0.009870052337646484,1
7,9,0,unlearning,0.0020258426666259766,1
7,10,1,original,2.5678794384002686,2390
7,10,1,unlearning,2.6605401039123535,2390
7,10,0,original,2.779726266860962,2389
7,10,0,unlearning,2.4699599742889404,2389
7,11,1,original,2.7702226638793945,2390
7,11,1,unlearning,2.830066204071045,2390
7,11,0,original,2.4597649574279785,2389
7,11,0,unlearning,2.790168285369873,2389
7,12,1,original,2.4875376224517822,2390
7,12,1,unlearning,2.6624152660369873,2390
7,12,0,original,2.5198161602020264,2389
7,12,0,unlearning,2.4699599742889404,2389
7,13,1,original,2.9018120765686035,2390
7,13,1,unlearning,2.6432528495788574,2390
7,13,0,original,2.850055456161499,2389
7,13,0,unlearning,3.0697925090789795,2389
7,14,1,original,2.725055694580078,2390
7,14,1,unlearning,2.5950303077697754,2390
7,14,0,original,2.499724864959717,2389
7,14,0,unlearning,2.7752268314361572,2389
7,15,1,original,2.859654664993286,2390
7,15,1,unlearning,2.6367664337158203,2390
7,15,0,original,2.594980001449585,2389
7,15,0,unlearning,2.5351338386535645,2389
7,16,1,original,3.029902935028076,2390
7,16,1,unlearning,2.518150806427002,2390
7,16,0,original,2.5999481678009033,2389
7,16,0,unlearning,2.5648465156555176,2389
7,17,1,original,2.6200203895568848,2390
7,17,1,unlearning,2.728180170059204,2390
7,17,0,original,2.576604127883911,2389
7,17,0,unlearning,2.5998318195343018,2389
7,18,1,original,2.6018826961517334,2390
7,18,1,unlearning,2.5356833934783936,2390
7,18,0,original,2.527210235595703,2389
7,18,0,unlearning,2.57987117767334,2389
7,19,1,original,2.6747641563415527,2390
7,19,1,unlearning,2.9737837314605713,2390
7,19,0,original,2.8586373329162598,2389
7,19,0,unlearning,2.5472171306610107,2389
8,0,1,original,2.8251073360443115,2390
8,0,1,unlearning,2.510101556777954,2390
8,0,0,original,2.671144485473633,2389
8,0,0,unlearning,2.768761396408081,2389
8,1,1,original,2.6116058826446533,2390
8,1,1,unlearning,2.579180955886841,2390
8,1,0,original,2.830113172531128,2389
8,1,0,unlearning,2.6888139247894287,2389
8,2,1,original,2.823180675506592,2390
8,2,1,unlearning,2.580118417739868,2390
8,2,0,original,2.7001826763153076,2389
8,2,0,unlearning,2.649224042892456,2389
8,3,1,original,2.6798319816589355,2390
8,3,1,unlearning,2.576826810836792,2391
8,3,0,original,2.800096035003662,2389
8,3,0,unlearning,2.719775915145874,2389
8,4,1,original,2.814523696899414,2390
8,4,1,unlearning,2.639914035797119,2390
8,4,0,original,2.6884701251983643,2389
8,4,0,unlearning,2.685030221939087,2389
8,5,1,original,2.589920997619629,2390
8,5,1,unlearning,2.8099985122680664,2390
8,5,0,original,2.8099985122680664,2389
8,5,0,unlearning,2.5649867057800293,2390
8,6,1,original,2.6985957622528076,2390
8,6,1,unlearning,2.635937452316284,2390
8,6,0,original,2.736238718032837,2389
8,6,0,unlearning,2.7851641178131104,2393
8,7,1,original,2.599942445755005,2391
8,7,1,unlearning,2.579803228378296,2391
8,7,0,original,2.760219097137451,2389
8,7,0,unlearning,2.4300341606140137,2389
8,8,1,original,2.749677896499634,2390
8,8,1,unlearning,2.674830198287964,2390
8,8,0,original,2.6002094745635986,2389
8,8,0,unlearning,2.782589912414551,2389
8,9,1,original,2.6021111011505127,2390
8,9,1,unlearning,2.8698983192443848,2390
8,9,0,original,2.6804428100585938,2389
8,9,0,unlearning,3.1380422115325928,2389
8,10,1,original,2.563709259033203,2390
8,10,1,unlearning,2.5612635612487793,2390
8,10,0,original,2.78196120262146,2389
8,10,0,unlearning,2.720123767852783,2390
8,11,1,original,2.6001856327056885,2390
8,11,1,unlearning,2.541982889175415,2390
8,11,0,original,2.7378640174865723,2389
8,11,0,unlearning,2.674614191055298,2389
8,12,1,original,2.509944200515747,2390
8,12,1,unlearning,2.6197400093078613,2395
8,12,0,original,2.6729300022125244,2389
8,12,0,unlearning,2.621762990951538,2389
8,14,1,original,2.7798213958740234,2391
8,14,1,unlearning,2.7099642753601074,2390
8,14,0,original,2.6102776527404785,2390
